2015-04-19 00:33:53,D5B,34,2,5,30,45,0,6,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:36:09,D5B,50,2,5,30,45,0,7,56,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:38:37,D5B,38,2,5,30,45,0,8,50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:40:54,D5B,78,2,5,30,45,0,9,100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:43:27,D5B,41,2,5,30,45,0,10,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:46:03,D4B,58,2,4,30,36,0,11,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:47:49,D4B,84,2,4,30,36,0,12,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:56:49,D5B,42,2,5,30,45,0,13,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:59:06,D5B,47,2,5,30,45,0,14,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 01:01:20,D5B,56,2,5,30,45,0,15,68,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 01:03:34,D5B,42,2,5,30,45,0,16,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 01:05:25,D4B,57,2,4,30,36,0,17,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 01:07:21,D4B,76,2,4,30,36,0,18,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
